row_kind,reason,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail
RESIDUE,confidence_medium,bread,corn tortilla strips,corn tortillas (6-inch),DISTINCT,medium,,,,,,Crisp strips versus soft 6-inch tortillas are two purchases.,strip,false,
RESIDUE,contradiction_flagged,bread,corn tortillas (6-inch),small corn tortillas,SYNONYM,medium,,,,,,6-inch is the standard small corn tortilla; both names fix the same size axis identically.,small,false,signature [small] received SUBSUMES + SYNONYM — corn tortillas (6-inch) ~ small corn tortillas => SYNONYM; corn tortillas ~ small corn tortillas => SUBSUMES
RESIDUE,contradiction_flagged,bread,corn tortillas (6-inch),white corn tortillas,DISTINCT,high,,,,,,"""6-inch"" fixes size and leaves corn colour open; ""white"" fixes colour and leaves size open. Different axes, neither contains the other.",white,false,signature [white] received DISTINCT + SUBSUMES — corn tortillas (6-inch) ~ white corn tortillas => DISTINCT; corn tortillas ~ white corn tortillas => SUBSUMES; sandwich bread ~ white sandwich bread => SUBSUMES
RESIDUE,contradiction_flagged,bread,corn tortillas,corn tortillas (6-inch),SUBSUMES,high,,corn tortillas,,,,"Bare ""corn tortillas"" is unspecified on size; the 6-inch version is the specific.",(identical),false,"SUBSUMES declares ""corn tortillas"" generic over ""corn tortillas (6-inch)"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,bread,corn tortillas,small corn tortillas,SUBSUMES,high,,corn tortillas,,,,"Bare ""corn tortillas"" subsumes the size-qualified ""small corn tortillas"".",small,false,signature [small] received SUBSUMES + SYNONYM — corn tortillas (6-inch) ~ small corn tortillas => SYNONYM; corn tortillas ~ small corn tortillas => SUBSUMES
RESIDUE,confidence_medium,bread,corn tortillas,thick-cut corn tortilla chips,DISTINCT,medium,,,,,,Soft tortillas versus a bag of thick-cut chips: two different purchases.,chip|cut|thick,false,
RESIDUE,contradiction_flagged,bread,corn tortillas,white corn tortillas,SUBSUMES,high,,corn tortillas,,,,"Bare ""corn tortillas"" subsumes the colour-qualified white corn tortillas.",white,false,signature [white] received DISTINCT + SUBSUMES — corn tortillas (6-inch) ~ white corn tortillas => DISTINCT; corn tortillas ~ white corn tortillas => SUBSUMES; sandwich bread ~ white sandwich bread => SUBSUMES
RESIDUE,confidence_medium,bread,crusty artisan bread loaf,crusty bread,SUBSUMES,medium,,crusty bread,,,,"""crusty bread"" is the broader name; ""crusty artisan bread loaf"" is a specific kind of it, so the second name is generic.",artisan|loaf,false,
RESIDUE,contradiction_flagged,bread,crusty baguette,crusty french baguette,SYNONYM,high,,,,,,"A baguette is French by definition; both names carry ""crusty"" and denote the same loaf.",french,false,signature [french] received SUBSUMES + SYNONYM — baguette ~ french baguette => SYNONYM; crusty baguette ~ crusty french baguette => SYNONYM; french hoagie rolls (10-inch) ~ hoagie rolls => SUBSUMES
RESIDUE,contradiction_flagged,bread,crusty bread,crusty italian bread,SUBSUMES,high,,crusty bread,,,,"""crusty bread"" leaves the bread style open; ""italian"" fixes it.",italian,false,signature [italian] received SUBSUMES + SYNONYM — baguette ~ italian baguette => SUBSUMES; ciabatta loaf ~ italian ciabatta loaf => SYNONYM; crusty bread ~ crusty italian bread => SUBSUMES
RESIDUE,confidence_medium,bread,crusty french baguette,french baguette,SUBSUMES,medium,,french baguette,,,,"""french baguette"" is unqualified as to crust; ""crusty"" fixes that axis, so the second name is the generic here.",crusty,false,
